30555	Disease::MESH:D014923
30569	Disease::MESH:D056733
30575	Disease::MESH:D007414
30602	Disease::MESH:D019973
30607	Disease::MESH:C536677
30627	Disease::MESH:C535952
30628	Disease::MESH:D014123
30638	Disease::MESH:C566236
30704	Disease::DOID:6364
30758	Disease::MESH:D000326
30759	Disease::MESH:D002547
30761	Disease::MESH:D016066
30766	Disease::MESH:D050497
30775	Disease::MESH:C565974
30791	Disease::MESH:C566593
30843	Disease::MESH:D001442
30852	Disease::MESH:D000142
30855	Disease::OMIM:143095
30867	Disease::MESH:D005627
30887	Disease::MESH:C537136
30891	Disease::MESH:D060585
30904	Disease::MESH:C537700
30919	Disease::MESH:D005368
30922	Disease::MESH:D013981
30929	Disease::MESH:D007627
30930	Disease::MESH:D001748
30961	Disease::MESH:D054139
30962	Disease::MESH:C536905
30989	Disease::MESH:D016137
30998	Disease::MESH:C535506
31000	Disease::MESH:D020528
31006	Disease::MESH:D005185
31035	Disease::MESH:D009230
31036	Disease::MESH:D005886
31038	Disease::MESH:D010009
31056	Disease::MESH:D007690
31066	Disease::MESH:D051359
31071	Disease::MESH:D016751
31075	Disease::MESH:D011023
31084	Disease::DOID:1459
31108	Disease::MESH:C564766
31113	Disease::MESH:D003139
31116	Disease::MESH:D000784
31118	Disease::MESH:D011561
31119	Disease::MESH:C536962
31124	Disease::MESH:D011665
31137	Disease::MESH:D012553
31146	Disease::MESH:D017240
31155	Disease::MESH:D009497
31207	Disease::MESH:D017726
31209	Disease::MESH:D004814
31217	Disease::MESH:D060446
31222	Disease::MESH:D058246
31242	Disease::MESH:D020852
31244	Disease::MESH:D010304
31253	Disease::MESH:D058890
31278	Disease::MESH:D008382
31281	Disease::DOID:8986
31312	Disease::MESH:D059352
31322	Disease::MESH:C535600
31330	Disease::MESH:D018455
31340	Disease::MESH:C537907
31341	Disease::MESH:C536391
31345	Disease::MESH:D017192
31352	Disease::MESH:D005359
31353	Disease::MESH:D050500
31360	Disease::MESH:D002296
31361	Disease::MESH:C562694
31368	Disease::MESH:D007635
31371	Disease::MESH:D030401
31396	Disease::MESH:D009916
31401	Disease::MESH:D003111
31403	Disease::OMIM:612348
31409	Disease::MESH:D014077
31410	Disease::MESH:D015817
31434	Disease::MESH:D019968
31491	Disease::MESH:C536896
31504	Disease::MESH:D009459
31516	Disease::MESH:D019263
31521	Disease::MESH:D014005
31527	Disease::MESH:D014392
31537	Disease::MESH:D017119
31541	Disease::MESH:D014424
31547	Disease::MESH:D001766
31550	Disease::MESH:D005330
31552	Disease::MESH:D014257
31555	Disease::MESH:D008850
31568	Disease::MESH:C562378
31573	Disease::MESH:D003074
31576	Disease::MESH:D007926
31588	Disease::MESH:D017566
31593	Disease::MESH:C563209
31599	Disease::MESH:C562709
31605	Disease::MESH:D000072
31636	Disease::MESH:D002341
31647	Disease::MESH:D008375
31667	Disease::MESH:C535739
31690	Disease::MESH:D020078
31696	Disease::MESH:C536353
31701	Disease::MESH:C536210
31703	Disease::MESH:D012552
31710	Disease::MESH:D019595
31715	Disease::MESH:D020345
31717	Disease::MESH:D004416
31755	Disease::MESH:D006479
31758	Disease::MESH:C536766
31770	Disease::MESH:D018710
31774	Disease::MESH:D003397
31783	Disease::DOID:11934
31804	Disease::MESH:D013575
31814	Disease::MESH:D011596
31818	Disease::MESH:D009119
31831	Disease::MESH:D059246
31834	Disease::DOID:13189
31846	Disease::MESH:D011164
31855	Disease::MESH:C535694
31858	Disease::MESH:D017889
31874	Disease::MESH:D004443
31880	Disease::MESH:D058631
31893	Disease::MESH:D018324
31898	Disease::MESH:D004374
31920	Disease::MESH:C536469
31921	Disease::MESH:D005687
31928	Disease::MESH:D018329
31935	Disease::MESH:C580003
31937	Disease::MESH:C538258
31938	Disease::MESH:C565232
31950	Disease::MESH:C531617
31953	Disease::MESH:D011686
32000	Disease::MESH:C564747
32009	Disease::MESH:D004831
32022	Disease::MESH:C535297
32034	Disease::MESH:D058456
32052	Disease::MESH:D009759
32054	Disease::MESH:D013161
32063	Disease::MESH:D054138
32067	Disease::MESH:D001922
32078	Disease::MESH:D007971
32080	Disease::MESH:D012035
32094	Disease::MESH:D008831
32101	Disease::MESH:D015862
32105	Disease::MESH:D004240
32108	Disease::MESH:C562942
32111	Disease::MESH:D016849
32118	Disease::MESH:C531622
32146	Disease::MESH:D012226
32150	Disease::MESH:C566419
32154	Disease::MESH:C538250
32171	Disease::MESH:C566492
32172	Disease::MESH:D007248
32177	Disease::MESH:D010698
32184	Disease::MESH:D000341
32196	Disease::MESH:D006453
32218	Disease::MESH:D064806
32220	Disease::MESH:D012569
32223	Disease::MESH:C567934
32225	Disease::MESH:C536587
32234	Disease::MESH:D002422
32266	Disease::MESH:D018290
32273	Disease::MESH:D000753
32288	Disease::MESH:D013616
32291	Disease::MESH:D015837
32304	Disease::MESH:D013611
32315	Disease::MESH:D015155
32320	Disease::MESH:D002825
32327	Disease::MESH:C564221
32336	Disease::MESH:D009668
32343	Disease::MESH:D031901
32350	Disease::MESH:D018227
32395	Disease::DOID:5612
32398	Disease::MESH:D012078
32399	Disease::MESH:D007619
32404	Disease::MESH:D014570
32410	Disease::MESH:D018917
32446	Disease::MESH:D055191
32492	Disease::MESH:C567091
32494	Disease::MESH:D012749
32499	Disease::MESH:C538191
32503	Disease::MESH:C566737
32505	Disease::MESH:C564525
32532	Disease::MESH:D013132
32540	Disease::MESH:D010612
32547	Disease::MESH:D016135
32549	Disease::MESH:D004714
32552	Disease::MESH:D013915
32563	Disease::MESH:C535331
32582	Disease::MESH:D011218
32599	Disease::MESH:C531728
32602	Disease::MESH:D014406
32610	Disease::MESH:D005517
32611	Disease::MESH:D016750
32622	Disease::MESH:D009207
32627	Disease::MESH:C537702
32628	Disease::MESH:C538380
32630	Disease::MESH:D013724
32640	Disease::MESH:D001768
32641	Disease::MESH:C535504
32648	Disease::MESH:C565476
32663	Disease::MESH:D006473
32671	Disease::MESH:C564835
32675	Disease::MESH:D019282
32678	Disease::MESH:C537475
32681	Disease::MESH:D008286
32707	Disease::MESH:D006084
32708	Disease::MESH:D003715
32733	Disease::MESH:C538265
32762	Disease::MESH:D013182
32765	Disease::MESH:C537592
32767	Disease::MESH:D062788
32769	Disease::MESH:D007589
32778	Disease::MESH:D006475
32779	Disease::MESH:D010489
32787	Disease::MESH:D014062
32789	Disease::MESH:D017488
32797	Disease::MESH:D055501
32803	Disease::MESH:D003874
32805	Disease::MESH:D018467
32816	Disease::MESH:D018746
32820	Disease::MESH:D017085
32843	Disease::MESH:D001229
32871	Disease::MESH:D013592
32897	Disease::MESH:D017512
32908	Disease::MESH:D005199
32918	Disease::MESH:D009214
32937	Disease::MESH:D006959
32938	Disease::MESH:C562793
32940	Disease::MESH:D020236
32943	Disease::MESH:D052556
32948	Disease::MESH:D020278
32952	Disease::MESH:D063806
32970	Disease::MESH:D010524
32975	Disease::MESH:D007669
32979	Disease::MESH:D020208
32982	Disease::MESH:D005155
32990	Disease::MESH:D006478
32998	Disease::MESH:D007018
33008	Disease::MESH:D018234
33023	Disease::MESH:D003409
33024	Disease::MESH:D045169
33025	Disease::MESH:C566636
33030	Disease::MESH:D000430
33041	Disease::MESH:C536108
33042	Disease::MESH:D058565
33051	Disease::MESH:C563110
33069	Disease::MESH:D011629
33083	Disease::MESH:D018461
33084	Disease::MESH:D010013
33087	Disease::MESH:D009464
33103	Disease::MESH:D016869
33109	Disease::MESH:D013734
33120	Disease::MESH:C566784
33125	Disease::SARS-CoV2 nsp15
33127	Disease::MESH:D020945
33150	Disease::OMIM:600791
33156	Disease::MESH:D006483
33159	Disease::MESH:D007057
33178	Disease::MESH:D000077329
33181	Disease::MESH:C562790
33186	Disease::MESH:D034321
33192	Disease::MESH:D017499
33193	Disease::MESH:D001750
33211	Disease::MESH:D009366
33212	Disease::MESH:D004382
33230	Disease::MESH:D003231
33231	Disease::MESH:D008998
33234	Disease::MESH:D006995
33235	Disease::MESH:D008363
33241	Disease::MESH:D054069
33261	Disease::MESH:D014069
33267	Disease::MESH:D018256
33277	Disease::MESH:D013952
33281	Disease::MESH:D006551
33286	Disease::MESH:C537503
33309	Disease::MESH:D056693
33313	Disease::MESH:C531821
33319	Disease::MESH:D021183
33331	Disease::MESH:D010554
33359	Disease::MESH:D020329
33385	Disease::MESH:C564650
33405	Disease::MESH:D017541
33419	Disease::DOID:784
33423	Disease::MESH:C536080
33425	Disease::DOID:4481
33435	Disease::MESH:D004403
33459	Disease::DOID:1319
33466	Disease::OMIM:613290
33467	Disease::DOID:10976
33469	Disease::MESH:D002590
33500	Disease::MESH:D054973
33502	Disease::OMIM:120970
33511	Disease::MESH:C537904
33516	Disease::MESH:D009839
33536	Disease::MESH:D014355
33554	Disease::MESH:D006029
33567	Disease::MESH:D000789
33586	Disease::MESH:D011015
33604	Disease::MESH:D001351
33626	Disease::MESH:D009358
33629	Disease::MESH:C564596
33632	Disease::MESH:D007869
33633	Disease::MESH:D007174
33642	Disease::MESH:D015418
33643	Disease::MESH:D004886
33644	Disease::MESH:D010916
33657	Disease::MESH:D015448
33674	Disease::MESH:D059373
33681	Disease::MESH:D013742
33686	Disease::MESH:C562799
33688	Disease::MESH:C564286
33698	Disease::MESH:D018365
33702	Disease::MESH:D065817
33714	Disease::MESH:C537025
33720	Disease::MESH:C566933
33751	Disease::MESH:C562801
33766	Disease::MESH:D020257
33780	Disease::MESH:D007418
33800	Disease::MESH:C564593
33820	Disease::MESH:D004687
33829	Disease::MESH:D014582
33830	Disease::MESH:D017086
33838	Disease::MESH:C562735
33851	Disease::MESH:C562465
33859	Disease::MESH:C562645
33863	Disease::MESH:D006929
33868	Disease::MESH:D014235
33872	Disease::MESH:C536228
33875	Disease::MESH:D059345
33879	Disease::MESH:D001100
33881	Disease::MESH:D007714
33896	Disease::MESH:D018196
33898	Disease::MESH:D005600
33909	Disease::OMIM:300082
33919	Disease::MESH:D016115
33925	Disease::MESH:D011546
33949	Disease::MESH:D006105
33955	Disease::MESH:C565846
33978	Disease::MESH:D016108
33993	Disease::MESH:D019965
34019	Disease::MESH:D054319
34024	Disease::MESH:D008100
34034	Disease::MESH:D020817
34045	Disease::MESH:D001913
34059	Disease::MESH:C565143
34061	Disease::MESH:D001024
34071	Disease::MESH:D014766
34075	Disease::MESH:D016463
34085	Disease::MESH:D007964
34095	Disease::MESH:D006974
34108	Disease::MESH:D041881
34111	Disease::DOID:5041
34115	Disease::MESH:D011695
34119	Disease::MESH:D004482
34134	Disease::MESH:D003323
34138	Disease::MESH:D011681
34140	Disease::MESH:D016878
34157	Disease::MESH:D007965
34158	Disease::MESH:C564983
34168	Disease::MESH:D009050
34182	Disease::MESH:D012771
34188	Disease::MESH:D008479
34195	Disease::MESH:D003865
34208	Disease::MESH:D005776
34237	Disease::MESH:D006232
34240	Disease::MESH:D058429
34244	Disease::MESH:C537845
34246	Disease::MESH:D005891
34248	Disease::DOID:90
34264	Disease::MESH:D012488
34283	Disease::MESH:D002181
34286	Disease::MESH:D009877
34289	Disease::MESH:D053560
34298	Disease::MESH:C537343
34304	Disease::MESH:D009083
34306	Disease::MESH:D058065
34323	Disease::MESH:C537934
34328	Disease::MESH:D018883
34351	Disease::MESH:D015163
34353	Disease::MESH:D004476
34389	Disease::SARS-CoV2 nsp7
34401	Disease::MESH:D018249
34412	Disease::MESH:D017733
34435	Disease::MESH:D015408
34445	Disease::DOID:12849
34452	Disease::MESH:D053840
34463	Disease::MESH:D010229
34468	Disease::MESH:D011707
34478	Disease::MESH:D005158
34509	Disease::MESH:D018567
34533	Disease::MESH:D015275
34536	Disease::MESH:D048550
34557	Disease::MESH:D009959
34559	Disease::MESH:D018450
34560	Disease::MESH:C535932
34564	Disease::MESH:D007222
34568	Disease::MESH:C566417
34578	Disease::MESH:C567642
34589	Disease::MESH:D020065
34591	Disease::MESH:C579935
34593	Disease::MESH:D017029
34606	Disease::MESH:D004652
34621	Disease::MESH:D015861
34623	Disease::MESH:C564703
34626	Disease::MESH:D013124
34631	Disease::MESH:D056806
34632	Disease::MESH:C537770
34634	Disease::MESH:D055756
34646	Disease::MESH:C537492
34647	Disease::MESH:D020512
34664	Disease::OMIM:611809
34670	Disease::MESH:D006406
34672	Disease::MESH:C535679
34684	Disease::MESH:D063730
34691	Disease::MESH:D020432
34701	Disease::MESH:D008583
34710	Disease::MESH:D010283
34725	Disease::MESH:D007871
34745	Disease::MESH:D015440
34751	Disease::MESH:C536883
34800	Disease::MESH:D003389
34801	Disease::MESH:D013180
34805	Disease::MESH:D010374
34818	Disease::MESH:D000031
34822	Disease::MESH:D001035
34823	Disease::MESH:C537245
34835	Disease::MESH:D058288
34846	Disease::MESH:C535959
34859	Disease::MESH:D014438
34876	Disease::MESH:D015356
34881	Disease::MESH:D001017
34887	Disease::MESH:D009216
34890	Disease::MESH:D007011
34893	Disease::MESH:D061270
34900	Disease::MESH:D065766
34903	Disease::MESH:D005512
34930	Disease::DOID:1094
34947	Disease::MESH:D005119
34948	Disease::MESH:D012560
34950	Disease::MESH:C563918
34961	Disease::MESH:D003699
34965	Disease::MESH:D002115
34969	Disease::MESH:D006010
34974	Disease::MESH:D007713
34981	Disease::MESH:D053206
34990	Disease::MESH:D015673
35007	Disease::MESH:C537627
35009	Disease::MESH:D006104
35013	Disease::MESH:D058545
35018	Disease::MESH:D015477
35020	Disease::MESH:D010610
35029	Disease::MESH:D020433
35037	Disease::MESH:D017229
35046	Disease::MESH:D018327
35048	Disease::MESH:D000081
35060	Disease::MESH:D004613
35065	Disease::MESH:D003449
35088	Disease::DOID:2994
35095	Disease::MESH:D001037
35101	Disease::MESH:D013896
35111	Disease::MESH:D002526
35114	Disease::MESH:C536193
35115	Disease::MESH:C580329
35116	Disease::MESH:D034701
35121	Disease::MESH:D018370
35128	Disease::MESH:C565469
35130	Disease::MESH:D002471
35132	Disease::MESH:D007960
35134	Disease::MESH:D002575
35157	Disease::MESH:D013683
35168	Disease::MESH:C564696
35185	Disease::MESH:C566179
35192	Disease::MESH:D004485
35219	Disease::MESH:D001002
35248	Disease::MESH:D014396
35249	Disease::MESH:C536211
35254	Disease::MESH:D055008
35256	Disease::MESH:D004612
35259	Disease::MESH:D058405
35262	Disease::MESH:D020330
35277	Disease::MESH:D018352
35279	Disease::MESH:C564174
35282	Disease::MESH:C566635
35290	Disease::MESH:D004893
35297	Disease::MESH:C536309
35301	Disease::MESH:D007644
35311	Disease::MESH:D001796
35321	Disease::MESH:D015794
35322	Disease::MESH:D008944
35368	Disease::MESH:D010032
35398	Disease::MESH:D011349
35405	Disease::MESH:C567712
35437	Disease::MESH:D020790
35439	Disease::MESH:D002180
35440	Disease::MESH:C564254
35454	Disease::MESH:D016112
35457	Disease::MESH:D048968
35473	Disease::MESH:D052536
35480	Disease::MESH:D053718
35514	Disease::MESH:D008557
35519	Disease::MESH:C536657
35523	Disease::MESH:C536122
35526	Disease::MESH:D014983
35529	Disease::MESH:D003414
35531	Disease::MESH:D015863
35535	Disease::MESH:D063647
35540	Disease::MESH:D011008
35548	Disease::MESH:D003638
35557	Disease::MESH:C566478
35567	Disease::MESH:D015878
35586	Disease::MESH:D054318
35588	Disease::MESH:C036843
35593	Disease::MESH:C562385
35596	Disease::MESH:D002279
35610	Disease::MESH:C531667
35611	Disease::MESH:D018229
35629	Disease::MESH:D057891
35645	Disease::MESH:C537777
35652	Disease::MESH:C535887
35661	Disease::MESH:D046350
35675	Disease::MESH:D052177
35681	Disease::MESH:D014770
35687	Disease::MESH:C562486
35711	Disease::MESH:C565141
35719	Disease::MESH:C563184
35726	Disease::MESH:D009155
35764	Disease::MESH:D054062
35776	Disease::MESH:D014256
35788	Disease::MESH:C535805
35804	Disease::MESH:D000652
35821	Disease::MESH:D016706
35832	Disease::MESH:D000785
35866	Disease::MESH:D016114
35870	Disease::MESH:D015835
35886	Disease::MESH:C562559
35919	Disease::OMIM:613724
35920	Disease::MESH:D002558
35923	Disease::MESH:D007508
35933	Disease::MESH:D014802
35939	Disease::MESH:C535551
35963	Disease::MESH:D018279
35984	Disease::MESH:D011776
35985	Disease::MESH:C535764
35987	Disease::MESH:D003919
35989	Disease::MESH:C565209
35999	Disease::MESH:C536961
36032	Disease::MESH:C535814
36038	Disease::MESH:C537145
36039	Disease::MESH:C538154
36040	Disease::MESH:D006942
36055	Disease::MESH:D012600
36066	Disease::MESH:D008218
36072	Disease::MESH:D059885
36081	Disease::MESH:D050815
36109	Disease::MESH:D055034
36114	Disease::MESH:D013494
36151	Disease::MESH:D013036
36171	Disease::MESH:C538109
36181	Disease::MESH:C000591739
36186	Disease::MESH:D009261
36207	Disease::MESH:D000071
36210	Disease::MESH:D056647
36221	Disease::MESH:D002145
36226	Disease::MESH:D003639
36247	Disease::MESH:C535500
36270	Disease::MESH:D014946
36271	Disease::MESH:C536209
36285	Disease::OMIM:155600
36297	Disease::MESH:C535466
36298	Disease::MESH:D031845
36312	Disease::MESH:D057215
36319	Disease::MESH:C564735
36328	Disease::MESH:D015812
36334	Disease::MESH:C537923
36363	Disease::MESH:D007638
36364	Disease::MESH:C567410
36372	Disease::MESH:D010484
36384	Disease::MESH:D009198
36393	Disease::MESH:D007567
36396	Disease::MESH:D011502
36408	Disease::MESH:D003784
36409	Disease::MESH:D005671
36427	Disease::MESH:D018366
36460	Disease::MESH:D005736
36475	Disease::MESH:D014945
36478	Disease::MESH:D053359
36484	Disease::MESH:D018287
36489	Disease::MESH:D008202
36491	Disease::MESH:D001064
36492	Disease::MESH:D006456
36498	Disease::MESH:C536223
36504	Disease::MESH:D009886
36523	Disease::MESH:D055589
36528	Disease::MESH:D007845
36536	Disease::MESH:D014890
36546	Disease::DOID:1595
36548	Disease::MESH:D009617
36555	Disease::MESH:D016262
36556	Disease::MESH:C563477
36565	Disease::MESH:C537017
36571	Disease::MESH:D057180
36573	Disease::MESH:C536610
36579	Disease::MESH:C535468
36588	Disease::MESH:D057049
36606	Disease::MESH:C580424
36634	Disease::MESH:D064419
36637	Disease::MESH:C537519
36645	Disease::DOID:4989
36649	Disease::MESH:D013901
36652	Disease::MESH:D014375
36654	Disease::MESH:C536972
36656	Disease::MESH:D000796
36691	Disease::MESH:C537903
36692	Disease::MESH:D013622
36721	Disease::MESH:D020200
36726	Disease::MESH:C535979
36734	Disease::MESH:C536897
36742	Disease::MESH:D007639
36743	Disease::OMIM:233300
36759	Disease::MESH:D009123
36773	Disease::MESH:D020252
36776	Disease::MESH:D020803
36784	Disease::MESH:D014352
36810	Disease::MESH:D006558
36813	Disease::MESH:D013436
36830	Disease::MESH:C535531
36839	Disease::MESH:D010022
36857	Disease::MESH:D008630
36859	Disease::MESH:C565773
36877	Disease::MESH:D054092
36880	Disease::MESH:C536611
36883	Disease::MESH:D003103
36885	Disease::MESH:D050177
36903	Disease::MESH:D009379
36917	Disease::MESH:D005148
36927	Disease::MESH:D001165
36930	Disease::MESH:C535578
36951	Disease::MESH:D006486
36953	Disease::MESH:C535393
36971	Disease::MESH:D000033
36980	Disease::MESH:D001437
36991	Disease::MESH:D010490
37016	Disease::MESH:D016575
37073	Disease::MESH:D020766
37085	Disease::MESH:C536485
37104	Disease::MESH:D006618
37109	Disease::MESH:D004213
37118	Disease::MESH:D053627
37121	Disease::MESH:D004370
37126	Disease::MESH:D057066
37134	Disease::MESH:D018658
37137	Disease::MESH:D055953
37144	Disease::MESH:C563738
37145	Disease::MESH:D011146
37146	Disease::MESH:D002062
37149	Disease::MESH:D014401
37151	Disease::MESH:D016109
37168	Disease::MESH:C535471
37171	Disease::MESH:D007897
37193	Disease::MESH:D006925
37217	Disease::MESH:D013576
37227	Disease::MESH:D018980
37235	Disease::OMIM:171200
37237	Disease::MESH:C535399
37240	Disease::MESH:C538273
37248	Disease::MESH:D004172
37251	Disease::MESH:D003123
37259	Disease::MESH:D006559
37265	Disease::MESH:D019082
37277	Disease::MESH:D009122
37279	Disease::MESH:D017241
37285	Disease::MESH:D014718
37292	Disease::MESH:D000151
37319	Disease::MESH:D011274
37325	Disease::MESH:D005870
37326	Disease::MESH:D009463
37328	Disease::MESH:D007842
37331	Disease::MESH:D052456
37335	Disease::MESH:D001759
37348	Disease::MESH:D006552
37383	Disease::MESH:D008060
37397	Disease::MESH:D058365
37423	Disease::MESH:C535569
37425	Disease::MESH:D049914
37432	Disease::MESH:C566196
37474	Disease::OMIM:143470
37493	Disease::MESH:C535730
37503	Disease::MESH:D029503
37515	Disease::MESH:C562907
37516	Disease::MESH:D011123
37519	Disease::MESH:D007232
37529	Disease::MESH:D048909
37545	Disease::MESH:D013625
37548	Disease::MESH:D007683
37575	Disease::MESH:D010787
37579	Disease::MESH:D012541
37599	Disease::MESH:D054141
37607	Disease::MESH:C531816
37608	Disease::MESH:C537436
37625	Disease::MESH:D020363
37627	Disease::MESH:D049912
37637	Disease::MESH:D052497
37639	Disease::MESH:D035583
37646	Disease::MESH:D014550
37648	Disease::MESH:D054307
37655	Disease::MESH:D000747
37657	Disease::MESH:D006362
37659	Disease::MESH:D020190
37666	Disease::MESH:C538136
37698	Disease::MESH:D065207
37710	Disease::MESH:D053158
37738	Disease::MESH:D059245
37745	Disease::MESH:D008206
37766	Disease::MESH:D054039
37770	Disease::MESH:D056006
37774	Disease::MESH:D019052
37788	Disease::MESH:D014564
37800	Disease::MESH:D006177
37802	Disease::MESH:D000857
37804	Disease::DOID:11920
37827	Disease::MESH:D016586
37829	Disease::MESH:D007945
37837	Disease::MESH:D007855
37847	Disease::MESH:D064752
37851	Disease::MESH:C580055
37864	Disease::MESH:D000987
37881	Disease::MESH:C562568
37887	Disease::MESH:D060737
37905	Disease::MESH:C538068
37941	Disease::MESH:D016697
37963	Disease::MESH:D013207
37968	Disease::MESH:D031249
37977	Disease::MESH:D065703
37979	Disease::MESH:D006952
37980	Disease::MESH:D006417
38005	Disease::MESH:D017880
38014	Disease::MESH:C565836
38019	Disease::MESH:C563425
38026	Disease::MESH:D016512
38038	Disease::MESH:D020192
38040	Disease::OMIM:181800
38045	Disease::MESH:D007888
38048	Disease::MESH:D057767
38071	Disease::MESH:D001139
38072	Disease::MESH:D002286
38091	Disease::MESH:D009783
38102	Disease::MESH:C538499
38111	Disease::MESH:D006828
38119	Disease::MESH:C535970
38120	Disease::MESH:D052496
38145	Disease::MESH:D054082
38147	Disease::MESH:D014398
38164	Disease::MESH:C580335
38171	Disease::MESH:C563178
38180	Disease::MESH:D017700
38184	Disease::MESH:C564133
38191	Disease::MESH:D020158
38204	Disease::MESH:C563714
38206	Disease::MESH:D013581
38213	Disease::MESH:C565779
38214	Disease::MESH:C562576
38238	Disease::MESH:D013530
38243	Disease::MESH:D010014
38248	Disease::MESH:C000601
38262	Disease::MESH:D011536
38296	Disease::MESH:D012899
38298	Disease::MESH:D018328
38308	Disease::MESH:D003398
38325	Disease::MESH:D006547
38330	Disease::MESH:D020808
38337	Disease::MESH:D012532
38342	Disease::MESH:D015663
38354	Disease::MESH:D007724
38381	Disease::MESH:D005146
38382	Disease::MESH:D006390
38388	Disease::MESH:D018184
38397	Disease::DOID:14221
38411	Disease::MESH:D015355
38420	Disease::MESH:D005834
38429	Disease::MESH:C537093
38431	Disease::MESH:D020765
38433	Disease::MESH:D065708
38447	Disease::MESH:D006712
38450	Disease::MESH:C535844
38467	Disease::MESH:D004266
38481	Disease::MESH:D014135
38490	Disease::MESH:D020189
38494	Disease::MESH:C562707
38509	Disease::MESH:D051474
38533	Disease::MESH:C567658
38535	Disease::MESH:D014384
38553	Disease::MESH:D009021
38556	Disease::MESH:C565455
38557	Disease::MESH:D016606
38558	Disease::MESH:D006059
38562	Disease::MESH:C566945
38569	Disease::MESH:C535382
38578	Disease::MESH:D050033
38591	Disease::MESH:D049932
38592	Disease::MESH:D056887
38595	Disease::MESH:D011128
38617	Disease::MESH:D046628
38621	Disease::MESH:C536769
38642	Disease::MESH:D011019
38648	Disease::MESH:D008947
38664	Disease::MESH:D017564
38678	Disease::MESH:D010145
38699	Disease::MESH:D045822
38702	Disease::MESH:C537371
38712	Disease::MESH:D006725
38717	Disease::MESH:D015785
38720	Disease::MESH:D017043
38723	Disease::MESH:D010381
38726	Disease::MESH:C565732
38737	Disease::MESH:D012891
38751	Disease::MESH:C537701
38758	Disease::MESH:D000793
38771	Disease::MESH:D010437
38784	Disease::MESH:D013130
38804	Disease::MESH:D020217
38817	Disease::MESH:C536377
38824	Disease::MESH:C535387
38876	Disease::MESH:D012415
38884	Disease::MESH:D019449
38917	Disease::MESH:D020019
38931	Disease::MESH:D046729
38944	Disease::MESH:D019571
38957	Disease::MESH:D062025
38960	Disease::MESH:C537277
38966	Disease::MESH:C536649
38979	Disease::MESH:D024182
39024	Disease::MESH:C535705
39027	Disease::MESH:D058496
39028	Disease::MESH:D002862
39036	Disease::MESH:C535646
39038	Disease::MESH:D002178
39054	Disease::OMIM:602081
39055	Disease::MESH:D000952
39056	Disease::MESH:D015267
39057	Disease::MESH:C563004
39059	Disease::OMIM:613091
39066	Disease::MESH:D014245
39077	Disease::MESH:D014973
39086	Disease::MESH:D020386
39090	Disease::MESH:D018242
39109	Disease::MESH:D052776
39114	Disease::MESH:D001361
39117	Disease::MESH:D008585
39120	Disease::MESH:C535803
39126	Disease::MESH:D019189
39145	Disease::MESH:C535841
39147	Disease::MESH:D004694
39149	Disease::MESH:D056912
39158	Disease::MESH:D007516
39162	Disease::MESH:D052517
39163	Disease::MESH:D001063
39167	Disease::MESH:C562689
39172	Disease::MESH:D019871
39187	Disease::MESH:D019226
39188	Disease::MESH:C562935
39200	Disease::MESH:D020511
39203	Disease::MESH:D007876
39210	Disease::MESH:C537179
39211	Disease::MESH:D011671
39215	Disease::MESH:D002012
39218	Disease::MESH:C563613
39220	Disease::MESH:D004392
39221	Disease::MESH:D012223
39229	Disease::MESH:D020199
39238	Disease::MESH:D007718
39245	Disease::MESH:C537952
39249	Disease::MESH:D015526
39256	Disease::MESH:C536987
39257	Disease::MESH:D006344
39272	Disease::MESH:D011539
39292	Disease::MESH:D012472
39312	Disease::MESH:D023921
39325	Disease::MESH:C564275
39343	Disease::MESH:D011017
39346	Disease::MESH:D007077
39350	Disease::MESH:D013471
39384	Disease::MESH:C537483
39420	Disease::MESH:C536352
39423	Disease::MESH:D013584
39436	Disease::MESH:D055112
39447	Disease::MESH:D011006
39457	Disease::MESH:D060805
39461	Disease::MESH:D052245
39462	Disease::MESH:D010262
39480	Disease::MESH:D009456
39490	Disease::MESH:C569516
39502	Disease::MESH:C566358
39517	Disease::MESH:C030635
39528	Disease::MESH:D011702
39536	Disease::MESH:D015651
39538	Disease::MESH:C538356
39542	Disease::MESH:C536590
39551	Disease::MESH:D018273
39564	Disease::MESH:D013684
39567	Disease::MESH:D059325
39571	Disease::MESH:D006623
39579	Disease::MESH:D002032
39586	Disease::MESH:D013661
39594	Disease::MESH:D014262
39596	Disease::MESH:D057973
39608	Disease::MESH:D030981
39610	Disease::MESH:D014063
39618	Disease::MESH:C565222
39634	Disease::MESH:D005536
39644	Disease::MESH:D015479
39647	Disease::MESH:D057130
39652	Disease::MESH:D010319
39666	Disease::MESH:D006316
39678	Disease::MESH:C566291
39679	Disease::MESH:D018887
39695	Disease::MESH:D007014
39699	Disease::MESH:C537799
39708	Disease::MESH:D001264
39746	Disease::MESH:D012373
39768	Disease::MESH:D003444
39771	Disease::MESH:D004654
39774	Disease::MESH:D007040
39790	Disease::MESH:D013174
39840	Disease::MESH:C537849
39851	Disease::MESH:D004381
39863	Disease::MESH:C537267
39878	Disease::MESH:D005871
39903	Disease::MESH:D009878
39904	Disease::MESH:C562590
39912	Disease::MESH:D028941
39923	Disease::MESH:C538639
39945	Disease::MESH:C563043
39960	Disease::MESH:C565972
39963	Disease::DOID:5408
39971	Disease::MESH:C535477
